#    L    TT             EE             BB             TE          
  1986   0.230585E+03   0.939987E+01   0.469631E-01  -0.180889E+02
  1987   0.230607E+03   0.935009E+01   0.469192E-01  -0.181121E+02
  1988   0.230637E+03   0.929973E+01   0.468756E-01  -0.181321E+02
  1989   0.230666E+03   0.924952E+01   0.468320E-01  -0.181481E+02
  1990   0.230703E+03   0.919873E+01   0.467886E-01  -0.181632E+02
  1991   0.230725E+03   0.914659E+01   0.467454E-01  -0.181743E+02
  1992   0.230747E+03   0.909533E+01   0.467022E-01  -0.181830E+02
  1993   0.230777E+03   0.904420E+01   0.466592E-01  -0.181885E+02
  1994   0.230807E+03   0.899170E+01   0.466164E-01  -0.181916E+02
  1995   0.230844E+03   0.893932E+01   0.465736E-01  -0.181922E+02
  1996   0.230868E+03   0.888630E+01   0.465310E-01  -0.181896E+02
  1997   0.230892E+03   0.883338E+01   0.464885E-01  -0.181831E+02
  1998   0.230924E+03   0.878129E+01   0.464461E-01  -0.181741E+02
  1999   0.230949E+03   0.872780E+01   0.464039E-01  -0.181634E+02
  2000   0.230968E+03   0.867513E+01   0.463617E-01  -0.181488E+02
  2001   0.230995E+03   0.862252E+01   0.463197E-01  -0.181317E+02
  2002   0.231015E+03   0.856924E+01   0.462777E-01  -0.181121E+02
  2003   0.231037E+03   0.851601E+01   0.462359E-01  -0.180894E+02
  2004   0.231059E+03   0.846282E+01   0.461941E-01  -0.180641E+02
  2005   0.231068E+03   0.840893E+01   0.461524E-01  -0.180356E+02
  2006   0.231086E+03   0.835656E+01   0.461109E-01  -0.180054E+02
  2007   0.231090E+03   0.830272E+01   0.460694E-01  -0.179713E+02
  2008   0.231103E+03   0.824890E+01   0.460280E-01  -0.179354E+02
  2009   0.231111E+03   0.819583E+01   0.459867E-01  -0.178955E+02
  2010   0.231105E+03   0.814276E+01   0.459454E-01  -0.178538E+02
  2011   0.231108E+03   0.808894E+01   0.459042E-01  -0.178097E+02
  2012   0.231105E+03   0.803585E+01   0.458631E-01  -0.177630E+02
  2013   0.231089E+03   0.798199E+01   0.458221E-01  -0.177138E+02
  2014   0.231083E+03   0.792959E+01   0.457811E-01  -0.176606E+02
  2015   0.231071E+03   0.787642E+01   0.457402E-01  -0.176071E+02
  2016   0.231061E+03   0.782394E+01   0.456994E-01  -0.175495E+02
  2017   0.231031E+03   0.777141E+01   0.456586E-01  -0.174902E+02
  2018   0.231004E+03   0.771897E+01   0.456178E-01  -0.174283E+02
  2019   0.230971E+03   0.766661E+01   0.455771E-01  -0.173623E+02
  2020   0.230940E+03   0.761433E+01   0.455364E-01  -0.172959E+02
  2021   0.230904E+03   0.756272E+01   0.454958E-01  -0.172263E+02
  2022   0.230856E+03   0.751116E+01   0.454552E-01  -0.171547E+02
  2023   0.230803E+03   0.745981E+01   0.454147E-01  -0.170805E+02
  2024   0.230752E+03   0.740866E+01   0.453742E-01  -0.170045E+02
  2025   0.230682E+03   0.735777E+01   0.453337E-01  -0.169258E+02
  2026   0.230622E+03   0.730714E+01   0.452932E-01  -0.168451E+02
  2027   0.230557E+03   0.725691E+01   0.452528E-01  -0.167618E+02
  2028   0.230473E+03   0.720692E+01   0.452124E-01  -0.166766E+02
  2029   0.230399E+03   0.715724E+01   0.451719E-01  -0.165893E+02
  2030   0.230305E+03   0.710787E+01   0.451315E-01  -0.165001E+02
  2031   0.230207E+03   0.705888E+01   0.450912E-01  -0.164089E+02
  2032   0.230112E+03   0.701017E+01   0.450508E-01  -0.163157E+02
  2033   0.230005E+03   0.696198E+01   0.450104E-01  -0.162205E+02
  2034   0.229902E+03   0.691414E+01   0.449700E-01  -0.161232E+02
  2035   0.229779E+03   0.686665E+01   0.449297E-01  -0.160239E+02
  2036   0.229651E+03   0.681958E+01   0.448893E-01  -0.159232E+02
  2037   0.229527E+03   0.677300E+01   0.448489E-01  -0.158204E+02
  2038   0.229377E+03   0.672675E+01   0.448085E-01  -0.157162E+02
  2039   0.229237E+03   0.668104E+01   0.447680E-01  -0.156092E+02
  2040   0.229094E+03   0.663573E+01   0.447276E-01  -0.155015E+02
  2041   0.228931E+03   0.659082E+01   0.446871E-01  -0.153916E+02
  2042   0.228772E+03   0.654650E+01   0.446467E-01  -0.152810E+02
  2043   0.228593E+03   0.650265E+01   0.446062E-01  -0.151674E+02
  2044   0.228426E+03   0.645924E+01   0.445656E-01  -0.150531E+02
  2045   0.228240E+03   0.641635E+01   0.445251E-01  -0.149373E+02
  2046   0.228058E+03   0.637397E+01   0.444845E-01  -0.148207E+02
  2047   0.227857E+03   0.633210E+01   0.444438E-01  -0.147025E+02
  2048   0.227652E+03   0.629081E+01   0.444031E-01  -0.145820E+02
  2049   0.227443E+03   0.625009E+01   0.443624E-01  -0.144614E+02
  2050   0.227223E+03   0.620987E+01   0.443217E-01  -0.143384E+02
  2051   0.226984E+03   0.617022E+01   0.442808E-01  -0.142153E+02
  2052   0.226756E+03   0.613120E+01   0.442400E-01  -0.140905E+02
  2053   0.226510E+03   0.609273E+01   0.441991E-01  -0.139640E+02
  2054   0.226260E+03   0.605482E+01   0.441581E-01  -0.138373E+02
  2055   0.226000E+03   0.601745E+01   0.441171E-01  -0.137096E+02
  2056   0.225735E+03   0.598078E+01   0.440760E-01  -0.135810E+02
  2057   0.225467E+03   0.594472E+01   0.440349E-01  -0.134505E+02
  2058   0.225188E+03   0.590919E+01   0.439937E-01  -0.133205E+02
  2059   0.224905E+03   0.587435E+01   0.439524E-01  -0.131886E+02
  2060   0.224611E+03   0.583996E+01   0.439111E-01  -0.130557E+02
  2061   0.224314E+03   0.580631E+01   0.438697E-01  -0.129224E+02
  2062   0.224005E+03   0.577333E+01   0.438282E-01  -0.127887E+02
  2063   0.223693E+03   0.574095E+01   0.437867E-01  -0.126538E+02
  2064   0.223363E+03   0.570923E+01   0.437451E-01  -0.125185E+02
  2065   0.223029E+03   0.567817E+01   0.437034E-01  -0.123828E+02
  2066   0.222699E+03   0.564776E+01   0.436616E-01  -0.122473E+02
  2067   0.222351E+03   0.561794E+01   0.436198E-01  -0.121105E+02
  2068   0.221992E+03   0.558877E+01   0.435778E-01  -0.119740E+02
  2069   0.221636E+03   0.556032E+01   0.435358E-01  -0.118361E+02
  2070   0.221263E+03   0.553252E+01   0.434938E-01  -0.116992E+02
  2071   0.220885E+03   0.550536E+01   0.434516E-01  -0.115617E+02
  2072   0.220505E+03   0.547893E+01   0.434093E-01  -0.114235E+02
  2073   0.220113E+03   0.545313E+01   0.433670E-01  -0.112855E+02
  2074   0.219717E+03   0.542798E+01   0.433246E-01  -0.111475E+02
  2075   0.219311E+03   0.540346E+01   0.432821E-01  -0.110088E+02
  2076   0.218894E+03   0.537966E+01   0.432394E-01  -0.108702E+02
  2077   0.218480E+03   0.535656E+01   0.431968E-01  -0.107323E+02
  2078   0.218055E+03   0.533411E+01   0.431540E-01  -0.105937E+02
  2079   0.217605E+03   0.531236E+01   0.431111E-01  -0.104558E+02
  2080   0.217173E+03   0.529124E+01   0.430681E-01  -0.103170E+02
  2081   0.216722E+03   0.527091E+01   0.430251E-01  -0.101797E+02
  2082   0.216268E+03   0.525114E+01   0.429819E-01  -0.100415E+02
  2083   0.215810E+03   0.523207E+01   0.429387E-01  -0.990548E+01
  2084   0.215334E+03   0.521378E+01   0.428953E-01  -0.976853E+01
  2085   0.214868E+03   0.519605E+01   0.428519E-01  -0.963141E+01
  2086   0.214384E+03   0.517903E+01   0.428083E-01  -0.949485E+01
  2087   0.213896E+03   0.516272E+01   0.427647E-01  -0.935956E+01
  2088   0.213396E+03   0.514704E+01   0.427210E-01  -0.922478E+01
  2089   0.212900E+03   0.513207E+01   0.426772E-01  -0.908974E+01
  2090   0.212385E+03   0.511774E+01   0.426332E-01  -0.895592E+01
  2091   0.211882E+03   0.510411E+01   0.425892E-01  -0.882255E+01
  2092   0.211359E+03   0.509105E+01   0.425451E-01  -0.869035E+01
  2093   0.210824E+03   0.507870E+01   0.425009E-01  -0.855707E+01
  2094   0.210293E+03   0.506707E+01   0.424566E-01  -0.842567E+01
  2095   0.209758E+03   0.505600E+01   0.424122E-01  -0.829537E+01
  2096   0.209211E+03   0.504572E+01   0.423677E-01  -0.816632E+01
  2097   0.208660E+03   0.503594E+01   0.423231E-01  -0.803752E+01
  2098   0.208104E+03   0.502689E+01   0.422784E-01  -0.791014E+01
  2099   0.207544E+03   0.501840E+01   0.422336E-01  -0.778261E+01
  2100   0.206980E+03   0.501072E+01   0.421887E-01  -0.765721E+01
  2101   0.206404E+03   0.500354E+01   0.421437E-01  -0.753243E+01
  2102   0.205823E+03   0.499701E+01   0.420986E-01  -0.740863E+01
  2103   0.205237E+03   0.499107E+01   0.420535E-01  -0.728602E+01
  2104   0.204655E+03   0.498579E+01   0.420082E-01  -0.716449E+01
  2105   0.204053E+03   0.498102E+01   0.419629E-01  -0.704410E+01
  2106   0.203454E+03   0.497699E+01   0.419174E-01  -0.692492E+01
  2107   0.202849E+03   0.497347E+01   0.418719E-01  -0.680699E+01
  2108   0.202233E+03   0.497055E+01   0.418262E-01  -0.669030E+01
  2109   0.201627E+03   0.496823E+01   0.417805E-01  -0.657483E+01
  2110   0.201008E+03   0.496650E+01   0.417347E-01  -0.646072E+01
  2111   0.200384E+03   0.496523E+01   0.416888E-01  -0.634794E+01
  2112   0.199756E+03   0.496464E+01   0.416428E-01  -0.623648E+01
  2113   0.199122E+03   0.496444E+01   0.415967E-01  -0.612655E+01
  2114   0.198491E+03   0.496484E+01   0.415505E-01  -0.601798E+01
  2115   0.197846E+03   0.496587E+01   0.415043E-01  -0.591084E+01
  2116   0.197212E+03   0.496751E+01   0.414579E-01  -0.580518E+01
  2117   0.196565E+03   0.496984E+01   0.414115E-01  -0.570120E+01
  2118   0.195912E+03   0.497236E+01   0.413650E-01  -0.559854E+01
  2119   0.195262E+03   0.497551E+01   0.413184E-01  -0.549753E+01
  2120   0.194598E+03   0.497907E+01   0.412717E-01  -0.539803E+01
  2121   0.193937E+03   0.498326E+01   0.412250E-01  -0.530024E+01
  2122   0.193270E+03   0.498780E+01   0.411782E-01  -0.520399E+01
  2123   0.192604E+03   0.499284E+01   0.411313E-01  -0.510944E+01
  2124   0.191940E+03   0.499831E+01   0.410843E-01  -0.501648E+01
  2125   0.191263E+03   0.500435E+01   0.410372E-01  -0.492519E+01
  2126   0.190595E+03   0.501061E+01   0.409901E-01  -0.483563E+01
  2127   0.189914E+03   0.501753E+01   0.409429E-01  -0.474786E+01
  2128   0.189242E+03   0.502475E+01   0.408957E-01  -0.466172E+01
  2129   0.188556E+03   0.503235E+01   0.408483E-01  -0.457736E+01
  2130   0.187871E+03   0.504040E+01   0.408009E-01  -0.449476E+01
  2131   0.187188E+03   0.504899E+01   0.407535E-01  -0.441398E+01
  2132   0.186506E+03   0.505782E+01   0.407060E-01  -0.433488E+01
  2133   0.185817E+03   0.506711E+01   0.406584E-01  -0.425775E+01
  2134   0.185130E+03   0.507674E+01   0.406107E-01  -0.418241E+01
  2135   0.184436E+03   0.508677E+01   0.405630E-01  -0.410873E+01
  2136   0.183743E+03   0.509699E+01   0.405153E-01  -0.403714E+01
  2137   0.183051E+03   0.510770E+01   0.404675E-01  -0.396726E+01
  2138   0.182352E+03   0.511868E+01   0.404196E-01  -0.389931E+01
  2139   0.181661E+03   0.513002E+01   0.403717E-01  -0.383322E+01
  2140   0.180964E+03   0.514164E+01   0.403238E-01  -0.376897E+01
  2141   0.180274E+03   0.515341E+01   0.402758E-01  -0.370671E+01
  2142   0.179570E+03   0.516561E+01   0.402277E-01  -0.364629E+01
  2143   0.178867E+03   0.517805E+01   0.401796E-01  -0.358785E+01
  2144   0.178164E+03   0.519072E+01   0.401315E-01  -0.353118E+01
  2145   0.177469E+03   0.520370E+01   0.400834E-01  -0.347663E+01
  2146   0.176766E+03   0.521685E+01   0.400352E-01  -0.342386E+01
  2147   0.176064E+03   0.523025E+01   0.399869E-01  -0.337308E+01
  2148   0.175376E+03   0.524398E+01   0.399387E-01  -0.332424E+01
  2149   0.174681E+03   0.525790E+01   0.398904E-01  -0.327731E+01
  2150   0.173979E+03   0.527194E+01   0.398421E-01  -0.323232E+01
  2151   0.173284E+03   0.528618E+01   0.397937E-01  -0.318928E+01
  2152   0.172589E+03   0.530063E+01   0.397453E-01  -0.314816E+01
  2153   0.171893E+03   0.531521E+01   0.396970E-01  -0.310899E+01
  2154   0.171198E+03   0.532993E+01   0.396486E-01  -0.307175E+01
  2155   0.170509E+03   0.534481E+01   0.396001E-01  -0.303643E+01
  2156   0.169820E+03   0.535983E+01   0.395517E-01  -0.300301E+01
  2157   0.169130E+03   0.537495E+01   0.395032E-01  -0.297152E+01
  2158   0.168447E+03   0.539023E+01   0.394548E-01  -0.294192E+01
  2159   0.167756E+03   0.540561E+01   0.394063E-01  -0.291422E+01
  2160   0.167072E+03   0.542102E+01   0.393578E-01  -0.288841E+01
  2161   0.166387E+03   0.543654E+01   0.393094E-01  -0.286447E+01
  2162   0.165709E+03   0.545217E+01   0.392609E-01  -0.284241E+01
  2163   0.165029E+03   0.546778E+01   0.392124E-01  -0.282222E+01
  2164   0.164349E+03   0.548344E+01   0.391639E-01  -0.280387E+01
  2165   0.163675E+03   0.549932E+01   0.391155E-01  -0.278738E+01
  2166   0.163008E+03   0.551503E+01   0.390670E-01  -0.277272E+01
  2167   0.162332E+03   0.553074E+01   0.390186E-01  -0.275990E+01
  2168   0.161662E+03   0.554660E+01   0.389701E-01  -0.274889E+01
  2169   0.161006E+03   0.556232E+01   0.389217E-01  -0.273968E+01
  2170   0.160348E+03   0.557813E+01   0.388733E-01  -0.273225E+01
  2171   0.159682E+03   0.559381E+01   0.388249E-01  -0.272659E+01
  2172   0.159029E+03   0.560952E+01   0.387766E-01  -0.272268E+01
  2173   0.158382E+03   0.562511E+01   0.387282E-01  -0.272051E+01
  2174   0.157734E+03   0.564082E+01   0.386799E-01  -0.272005E+01
  2175   0.157083E+03   0.565634E+01   0.386316E-01  -0.272130E+01
  2176   0.156439E+03   0.567169E+01   0.385834E-01  -0.272423E+01
  2177   0.155816E+03   0.568709E+01   0.385352E-01  -0.272884E+01
  2178   0.155183E+03   0.570233E+01   0.384870E-01  -0.273510E+01
  2179   0.154548E+03   0.571748E+01   0.384388E-01  -0.274299E+01
  2180   0.153919E+03   0.573248E+01   0.383907E-01  -0.275251E+01
  2181   0.153296E+03   0.574741E+01   0.383426E-01  -0.276364E+01
  2182   0.152678E+03   0.576220E+01   0.382946E-01  -0.277635E+01
  2183   0.152058E+03   0.577685E+01   0.382466E-01  -0.279060E+01
  2184   0.151443E+03   0.579130E+01   0.381987E-01  -0.280641E+01
  2185   0.150834E+03   0.580555E+01   0.381508E-01  -0.282372E+01
  2186   0.150230E+03   0.581974E+01   0.381030E-01  -0.284252E+01
  2187   0.149639E+03   0.583368E+01   0.380552E-01  -0.286279E+01
  2188   0.149038E+03   0.584750E+01   0.380075E-01  -0.288450E+01
  2189   0.148450E+03   0.586107E+01   0.379598E-01  -0.290764E+01
  2190   0.147875E+03   0.587438E+01   0.379122E-01  -0.293217E+01
  2191   0.147289E+03   0.588761E+01   0.378647E-01  -0.295808E+01
  2192   0.146717E+03   0.590044E+01   0.378172E-01  -0.298536E+01
  2193   0.146142E+03   0.591311E+01   0.377698E-01  -0.301397E+01
  2194   0.145579E+03   0.592562E+01   0.377224E-01  -0.304390E+01
  2195   0.145014E+03   0.593783E+01   0.376752E-01  -0.307517E+01
  2196   0.144461E+03   0.594974E+01   0.376280E-01  -0.310766E+01
  2197   0.143914E+03   0.596144E+01   0.375808E-01  -0.314134E+01
  2198   0.143363E+03   0.597284E+01   0.375338E-01  -0.317625E+01
  2199   0.142818E+03   0.598396E+01   0.374868E-01  -0.321240E+01
  2200   0.142285E+03   0.599480E+01   0.374399E-01  -0.324972E+01
  2201   0.141757E+03   0.600544E+01   0.373931E-01  -0.328808E+01
  2202   0.141226E+03   0.601566E+01   0.373463E-01  -0.332780E+01
  2203   0.140715E+03   0.602568E+01   0.372997E-01  -0.336829E+01
  2204   0.140194E+03   0.603537E+01   0.372531E-01  -0.340995E+01
  2205   0.139692E+03   0.604464E+01   0.372066E-01  -0.345257E+01
  2206   0.139188E+03   0.605367E+01   0.371603E-01  -0.349623E+01
  2207   0.138688E+03   0.606236E+01   0.371140E-01  -0.354072E+01
  2208   0.138201E+03   0.607081E+01   0.370677E-01  -0.358607E+01
  2209   0.137710E+03   0.607878E+01   0.370216E-01  -0.363244E+01
  2210   0.137232E+03   0.608645E+01   0.369756E-01  -0.367977E+01
  2211   0.136758E+03   0.609387E+01   0.369297E-01  -0.372785E+01
  2212   0.136289E+03   0.610077E+01   0.368839E-01  -0.377685E+01
  2213   0.135824E+03   0.610743E+01   0.368381E-01  -0.382656E+01
  2214   0.135364E+03   0.611372E+01   0.367925E-01  -0.387692E+01
  2215   0.134909E+03   0.611970E+01   0.367470E-01  -0.392818E+01
  2216   0.134458E+03   0.612517E+01   0.367016E-01  -0.398005E+01
  2217   0.134019E+03   0.613034E+01   0.366562E-01  -0.403255E+01
  2218   0.133577E+03   0.613508E+01   0.366110E-01  -0.408577E+01
  2219   0.133155E+03   0.613945E+01   0.365659E-01  -0.413958E+01
  2220   0.132729E+03   0.614354E+01   0.365209E-01  -0.419399E+01
  2221   0.132301E+03   0.614719E+01   0.364760E-01  -0.424904E+01
  2222   0.131892E+03   0.615042E+01   0.364313E-01  -0.430442E+01
  2223   0.131488E+03   0.615322E+01   0.363866E-01  -0.436032E+01
  2224   0.131080E+03   0.615574E+01   0.363420E-01  -0.441674E+01
  2225   0.130677E+03   0.615784E+01   0.362976E-01  -0.447348E+01
  2226   0.130286E+03   0.615944E+01   0.362533E-01  -0.453064E+01
  2227   0.129900E+03   0.616069E+01   0.362090E-01  -0.458822E+01
  2228   0.129518E+03   0.616146E+01   0.361649E-01  -0.464618E+01
  2229   0.129148E+03   0.616188E+01   0.361210E-01  -0.470424E+01
  2230   0.128775E+03   0.616188E+01   0.360771E-01  -0.476277E+01
  2231   0.128414E+03   0.616147E+01   0.360333E-01  -0.482144E+01
  2232   0.128050E+03   0.616065E+01   0.359897E-01  -0.488040E+01
  2233   0.127698E+03   0.615941E+01   0.359462E-01  -0.493944E+01
  2234   0.127359E+03   0.615777E+01   0.359028E-01  -0.499867E+01
  2235   0.127023E+03   0.615578E+01   0.358595E-01  -0.505810E+01
  2236   0.126693E+03   0.615332E+01   0.358164E-01  -0.511751E+01
  2237   0.126359E+03   0.615037E+01   0.357734E-01  -0.517709E+01
  2238   0.126030E+03   0.614708E+01   0.357305E-01  -0.523691E+01
  2239   0.125713E+03   0.614338E+01   0.356877E-01  -0.529648E+01
  2240   0.125386E+03   0.613928E+01   0.356450E-01  -0.535595E+01
  2241   0.125071E+03   0.613469E+01   0.356025E-01  -0.541551E+01
  2242   0.124776E+03   0.612970E+01   0.355601E-01  -0.547501E+01
  2243   0.124500E+03   0.612429E+01   0.355178E-01  -0.553417E+01
  2244   0.124207E+03   0.611848E+01   0.354756E-01  -0.559338E+01
  2245   0.123918E+03   0.611218E+01   0.354336E-01  -0.565244E+01
  2246   0.123634E+03   0.610554E+01   0.353917E-01  -0.571135E+01
  2247   0.123363E+03   0.609850E+01   0.353499E-01  -0.577007E+01
  2248   0.123089E+03   0.609097E+01   0.353083E-01  -0.582854E+01
  2249   0.122819E+03   0.608310E+01   0.352667E-01  -0.588661E+01
  2250   0.122562E+03   0.607474E+01   0.352253E-01  -0.594461E+01
  2251   0.122303E+03   0.606604E+01   0.351840E-01  -0.600210E+01
  2252   0.122049E+03   0.605685E+01   0.351429E-01  -0.605940E+01
  2253   0.121806E+03   0.604732E+01   0.351019E-01  -0.611629E+01
  2254   0.121569E+03   0.603738E+01   0.350610E-01  -0.617280E+01
  2255   0.121330E+03   0.602709E+01   0.350202E-01  -0.622887E+01
  2256   0.121103E+03   0.601630E+01   0.349796E-01  -0.628458E+01
  2257   0.120874E+03   0.600518E+01   0.349390E-01  -0.633980E+01
  2258   0.120650E+03   0.599363E+01   0.348987E-01  -0.639448E+01
  2259   0.120438E+03   0.598165E+01   0.348584E-01  -0.644892E+01
  2260   0.120225E+03   0.596933E+01   0.348182E-01  -0.650269E+01
  2261   0.120016E+03   0.595658E+01   0.347782E-01  -0.655580E+01
  2262   0.119813E+03   0.594355E+01   0.347383E-01  -0.660835E+01
  2263   0.119615E+03   0.593010E+01   0.346986E-01  -0.666042E+01
  2264   0.119415E+03   0.591621E+01   0.346589E-01  -0.671158E+01
  2265   0.119213E+03   0.590204E+01   0.346194E-01  -0.676222E+01
  2266   0.119024E+03   0.588750E+01   0.345800E-01  -0.681227E+01
  2267   0.118847E+03   0.587261E+01   0.345408E-01  -0.686130E+01
  2268   0.118669E+03   0.585727E+01   0.345016E-01  -0.691021E+01
  2269   0.118489E+03   0.584164E+01   0.344626E-01  -0.695872E+01
  2270   0.118314E+03   0.582572E+01   0.344237E-01  -0.700624E+01
  2271   0.118153E+03   0.580942E+01   0.343849E-01  -0.705280E+01
  2272   0.117989E+03   0.579282E+01   0.343463E-01  -0.709839E+01
  2273   0.117824E+03   0.577569E+01   0.343077E-01  -0.714303E+01
  2274   0.117673E+03   0.575834E+01   0.342693E-01  -0.718747E+01
  2275   0.117512E+03   0.574074E+01   0.342310E-01  -0.723099E+01
  2276   0.117371E+03   0.572276E+01   0.341928E-01  -0.727284E+01
  2277   0.117230E+03   0.570447E+01   0.341548E-01  -0.731453E+01
  2278   0.117079E+03   0.568593E+01   0.341168E-01  -0.735606E+01
  2279   0.116942E+03   0.566700E+01   0.340790E-01  -0.739596E+01
  2280   0.116803E+03   0.564789E+01   0.340413E-01  -0.743571E+01
  2281   0.116671E+03   0.562830E+01   0.340037E-01  -0.747385E+01
  2282   0.116537E+03   0.560861E+01   0.339662E-01  -0.751113E+01
  2283   0.116402E+03   0.558850E+01   0.339288E-01  -0.754755E+01
  2284   0.116280E+03   0.556828E+01   0.338915E-01  -0.758238E+01
  2285   0.116157E+03   0.554772E+01   0.338543E-01  -0.761710E+01
  2286   0.116019E+03   0.552681E+01   0.338173E-01  -0.765100E+01
  2287   0.115887E+03   0.550578E+01   0.337803E-01  -0.768332E+01
  2288   0.115783E+03   0.548439E+01   0.337435E-01  -0.771482E+01
  2289   0.115664E+03   0.546287E+01   0.337068E-01  -0.774550E+01
  2290   0.115551E+03   0.544099E+01   0.336701E-01  -0.777463E+01
  2291   0.115452E+03   0.541889E+01   0.336336E-01  -0.780370E+01
  2292   0.115367E+03   0.539664E+01   0.335971E-01  -0.783122E+01
  2293   0.115259E+03   0.537410E+01   0.335608E-01  -0.785795E+01
  2294   0.115158E+03   0.535140E+01   0.335246E-01  -0.788314E+01
  2295   0.115064E+03   0.532833E+01   0.334884E-01  -0.790755E+01
  2296   0.114954E+03   0.530531E+01   0.334524E-01  -0.793043E+01
  2297   0.114866E+03   0.528197E+01   0.334165E-01  -0.795327E+01
  2298   0.114778E+03   0.525854E+01   0.333806E-01  -0.797460E+01
  2299   0.114682E+03   0.523487E+01   0.333448E-01  -0.799440E+01
  2300   0.114600E+03   0.521093E+01   0.333092E-01  -0.801344E+01
  2301   0.114495E+03   0.518689E+01   0.332736E-01  -0.803170E+01
  2302   0.114405E+03   0.516281E+01   0.332381E-01  -0.804919E+01
  2303   0.114330E+03   0.513838E+01   0.332027E-01  -0.806444E+01
  2304   0.114239E+03   0.511391E+01   0.331674E-01  -0.807892E+01
  2305   0.114156E+03   0.508931E+01   0.331322E-01  -0.809265E+01
  2306   0.114073E+03   0.506451E+01   0.330970E-01  -0.810487E+01
  2307   0.113968E+03   0.503964E+01   0.330620E-01  -0.811709E+01
  2308   0.113892E+03   0.501464E+01   0.330270E-01  -0.812706E+01
  2309   0.113831E+03   0.498949E+01   0.329921E-01  -0.813629E+01
  2310   0.113755E+03   0.496434E+01   0.329572E-01  -0.814402E+01
  2311   0.113672E+03   0.493889E+01   0.329225E-01  -0.815099E+01
  2312   0.113597E+03   0.491350E+01   0.328878E-01  -0.815722E+01
  2313   0.113514E+03   0.488803E+01   0.328532E-01  -0.816195E+01
  2314   0.113439E+03   0.486246E+01   0.328187E-01  -0.816519E+01
  2315   0.113365E+03   0.483680E+01   0.327843E-01  -0.816768E+01
  2316   0.113283E+03   0.481111E+01   0.327499E-01  -0.816941E+01
  2317   0.113210E+03   0.478538E+01   0.327156E-01  -0.816965E+01
  2318   0.113136E+03   0.475955E+01   0.326813E-01  -0.816987E+01
  2319   0.113056E+03   0.473368E+01   0.326471E-01  -0.816859E+01
  2320   0.112984E+03   0.470783E+01   0.326130E-01  -0.816580E+01
  2321   0.112920E+03   0.468187E+01   0.325790E-01  -0.816151E+01
  2322   0.112841E+03   0.465599E+01   0.325450E-01  -0.815644E+01
  2323   0.112756E+03   0.462999E+01   0.325111E-01  -0.815061E+01
  2324   0.112686E+03   0.460414E+01   0.324772E-01  -0.814400E+01
  2325   0.112610E+03   0.457815E+01   0.324434E-01  -0.813588E+01
  2326   0.112535E+03   0.455224E+01   0.324097E-01  -0.812771E+01
  2327   0.112460E+03   0.452618E+01   0.323760E-01  -0.811726E+01
  2328   0.112401E+03   0.450034E+01   0.323424E-01  -0.810603E+01
  2329   0.112328E+03   0.447441E+01   0.323088E-01  -0.809399E+01
  2330   0.112249E+03   0.444854E+01   0.322753E-01  -0.808115E+01
  2331   0.112163E+03   0.442279E+01   0.322418E-01  -0.806676E+01
  2332   0.112086E+03   0.439703E+01   0.322084E-01  -0.805230E+01
  2333   0.112010E+03   0.437131E+01   0.321750E-01  -0.803627E+01
  2334   0.111912E+03   0.434548E+01   0.321417E-01  -0.801942E+01
  2335   0.111831E+03   0.431992E+01   0.321084E-01  -0.800173E+01
  2336   0.111750E+03   0.429431E+01   0.320751E-01  -0.798319E+01
  2337   0.111664E+03   0.426889E+01   0.320419E-01  -0.796232E+01
  2338   0.111579E+03   0.424356E+01   0.320088E-01  -0.794208E+01
  2339   0.111487E+03   0.421818E+01   0.319756E-01  -0.792023E+01
  2340   0.111397E+03   0.419296E+01   0.319426E-01  -0.789602E+01
  2341   0.111323E+03   0.416791E+01   0.319095E-01  -0.787464E+01
  2342   0.111228E+03   0.414287E+01   0.318765E-01  -0.785014E+01
  2343   0.111135E+03   0.411798E+01   0.318435E-01  -0.782475E+01
  2344   0.111043E+03   0.409316E+01   0.318106E-01  -0.779844E+01
  2345   0.110952E+03   0.406857E+01   0.317777E-01  -0.777196E+01
  2346   0.110863E+03   0.404412E+01   0.317448E-01  -0.774455E+01
  2347   0.110776E+03   0.401974E+01   0.317120E-01  -0.771546E+01
  2348   0.110675E+03   0.399556E+01   0.316791E-01  -0.768691E+01
  2349   0.110591E+03   0.397144E+01   0.316463E-01  -0.765666E+01
  2350   0.110478E+03   0.394753E+01   0.316136E-01  -0.762619E+01
  2351   0.110367E+03   0.392374E+01   0.315808E-01  -0.759399E+01
  2352   0.110265E+03   0.390014E+01   0.315481E-01  -0.756081E+01
  2353   0.110158E+03   0.387667E+01   0.315154E-01  -0.752811E+01
  2354   0.110059E+03   0.385345E+01   0.314827E-01  -0.749441E+01
  2355   0.109947E+03   0.383035E+01   0.314500E-01  -0.746043E+01
  2356   0.109838E+03   0.380750E+01   0.314174E-01  -0.742468E+01
  2357   0.109722E+03   0.378475E+01   0.313847E-01  -0.738863E+01
  2358   0.109608E+03   0.376211E+01   0.313521E-01  -0.735302E+01
  2359   0.109489E+03   0.373971E+01   0.313195E-01  -0.731561E+01
  2360   0.109371E+03   0.371762E+01   0.312869E-01  -0.727787E+01
  2361   0.109255E+03   0.369570E+01   0.312543E-01  -0.723980E+01
  2362   0.109134E+03   0.367395E+01   0.312217E-01  -0.720063E+01
